source,query,mode,status,started_at,result_count,error,raw_response,raw_sha256
openalex,generative AI writing,broad,http-429,2026-08-24T14:58:27+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32492,""costUsd"":0.001,""daily",raw/openalex-001.json,04cb39510c5f34a573f42c83154c76d2dd8eff37bb241c77145b327738ca8106
openalex,large language model academic writing,broad,http-429,2026-08-24T14:58:28+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32492,""costUsd"":0.001,""daily",raw/openalex-002.json,04cb39510c5f34a573f42c83154c76d2dd8eff37bb241c77145b327738ca8106
openalex,human AI collaborative writing,broad,http-429,2026-08-24T14:58:28+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32492,""costUsd"":0.001,""daily",raw/openalex-003.json,04cb39510c5f34a573f42c83154c76d2dd8eff37bb241c77145b327738ca8106
openalex,LLM writing feedback,broad,http-429,2026-08-24T14:58:28+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32492,""costUsd"":0.001,""daily",raw/openalex-004.json,04cb39510c5f34a573f42c83154c76d2dd8eff37bb241c77145b327738ca8106
openalex,ChatGPT scientific writing,broad,http-429,2026-08-24T14:58:28+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32492,""costUsd"":0.001,""daily",raw/openalex-005.json,04cb39510c5f34a573f42c83154c76d2dd8eff37bb241c77145b327738ca8106
openalex,generative AI prose quality,broad,http-429,2026-08-24T14:58:29+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32491,""costUsd"":0.001,""daily",raw/openalex-006.json,02851b1b5a831701789d56169211a50b2808e4520c8701bd2d3579e619e35641
openalex,AI-assisted writing evaluation,broad,http-429,2026-08-24T14:58:29+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32491,""costUsd"":0.001,""daily",raw/openalex-007.json,02851b1b5a831701789d56169211a50b2808e4520c8701bd2d3579e619e35641
openalex,AI writing economics,broad,http-429,2026-08-24T14:58:29+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32491,""costUsd"":0.001,""daily",raw/openalex-008.json,02851b1b5a831701789d56169211a50b2808e4520c8701bd2d3579e619e35641
openalex,generative AI revision feedback,broad,http-429,2026-08-24T14:58:29+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32491,""costUsd"":0.001,""daily",raw/openalex-009.json,02851b1b5a831701789d56169211a50b2808e4520c8701bd2d3579e619e35641
openalex,AI assisted essay revision,broad,http-429,2026-08-24T14:58:29+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32490,""costUsd"":0.001,""daily",raw/openalex-010.json,136f66e6084f4d276ad9fe8e8bb0202ae0ccb8000732e7d3949dc7a596440046
openalex,human AI co-writing agency ownership,broad,http-429,2026-08-24T14:58:30+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32490,""costUsd"":0.001,""daily",raw/openalex-011.json,136f66e6084f4d276ad9fe8e8bb0202ae0ccb8000732e7d3949dc7a596440046
openalex,language model writing feedback evaluation,broad,http-429,2026-08-24T14:58:30+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32490,""costUsd"":0.001,""daily",raw/openalex-012.json,136f66e6084f4d276ad9fe8e8bb0202ae0ccb8000732e7d3949dc7a596440046
openalex,generative AI workplace writing productivity,broad,http-429,2026-08-24T14:58:30+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32489,""costUsd"":0.001,""daily",raw/openalex-013.json,49ac75b353b01e0161a9b225dfd0ded9e893152acc2fb4c97cd13e9616d9e651
